img_1,img_2,label,dir
c_1_27.jpg,c_1_32.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-518-annotation-302-by-1-tag-deforest-0.png,10033_2
c_2_27.jpg,c_2_32.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-518-annotation-302-by-1-tag-deforest-0.png,10033_2
c_0_32.jpg,c_0_35.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-520-annotation-303-by-1-tag-deforest-0.png,10033_2
c_1_32.jpg,c_1_35.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-520-annotation-303-by-1-tag-deforest-0.png,10033_2
c_2_32.jpg,c_2_35.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-520-annotation-303-by-1-tag-deforest-0.png,10033_2
c_0_14.jpg,c_0_15.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_0_task-521-annotation-304-by-1-tag-deforest-0.png,10034_1
c_1_14.jpg,c_1_15.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_1_task-521-annotation-304-by-1-tag-deforest-0.png,10034_1
c_2_14.jpg,c_2_15.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_2_task-521-annotation-304-by-1-tag-deforest-0.png,10034_1
c_0_15.jpg,c_0_16.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_0_task-522-annotation-305-by-1-tag-deforest-0.png,10034_1
c_1_15.jpg,c_1_16.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_1_task-522-annotation-305-by-1-tag-deforest-0.png,10034_1
c_2_15.jpg,c_2_16.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_2_task-522-annotation-305-by-1-tag-deforest-0.png,10034_1
c_0_16.jpg,c_0_17.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_0_task-523-annotation-306-by-1-tag-deforest-0.png,10034_1
c_1_16.jpg,c_1_17.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_1_task-523-annotation-306-by-1-tag-deforest-0.png,10034_1
c_2_16.jpg,c_2_17.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_2_task-523-annotation-306-by-1-tag-deforest-0.png,10034_1
c_0_17.jpg,c_0_19.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_0_task-525-annotation-307-by-1-tag-deforest-0.png,10034_1
c_1_17.jpg,c_1_19.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_1_task-525-annotation-307-by-1-tag-deforest-0.png,10034_1
c_2_17.jpg,c_2_19.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_2_task-525-annotation-307-by-1-tag-deforest-0.png,10034_1
c_0_19.jpg,c_0_20.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_0_task-526-annotation-308-by-1-tag-deforest-0.png,10034_1
c_1_19.jpg,c_1_20.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_1_task-526-annotation-308-by-1-tag-deforest-0.png,10034_1
c_2_19.jpg,c_2_20.jpg,10034_1\project-31-at-2023-11-13-06-06-2f7d1e89\c_2_task-526-annotation-308-by-1-tag-deforest-0.png,10034_1
c_0_14.jpg,c_0_15.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_0_task-529-annotation-309-by-1-tag-deforest-0.png,10038_1
c_1_14.jpg,c_1_15.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_1_task-529-annotation-309-by-1-tag-deforest-0.png,10038_1
c_2_14.jpg,c_2_15.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_2_task-529-annotation-309-by-1-tag-deforest-0.png,10038_1
c_0_15.jpg,c_0_16.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_0_task-530-annotation-310-by-1-tag-deforest-0.png,10038_1
c_1_15.jpg,c_1_16.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_1_task-530-annotation-310-by-1-tag-deforest-0.png,10038_1
c_2_15.jpg,c_2_16.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_2_task-530-annotation-310-by-1-tag-deforest-0.png,10038_1
c_0_16.jpg,c_0_17.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_0_task-531-annotation-311-by-1-tag-deforest-0.png,10038_1
c_1_16.jpg,c_1_17.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_1_task-531-annotation-311-by-1-tag-deforest-0.png,10038_1
c_2_16.jpg,c_2_17.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_2_task-531-annotation-311-by-1-tag-deforest-0.png,10038_1
c_0_17.jpg,c_0_18.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_0_task-532-annotation-312-by-1-tag-deforest-0.png,10038_1
c_1_17.jpg,c_1_18.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_1_task-532-annotation-312-by-1-tag-deforest-0.png,10038_1
c_2_17.jpg,c_2_18.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_2_task-532-annotation-312-by-1-tag-deforest-0.png,10038_1
c_0_18.jpg,c_0_19.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_0_task-533-annotation-313-by-1-tag-deforest-0.png,10038_1
c_1_18.jpg,c_1_19.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_1_task-533-annotation-313-by-1-tag-deforest-0.png,10038_1
c_2_18.jpg,c_2_19.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_2_task-533-annotation-313-by-1-tag-deforest-0.png,10038_1
c_0_19.jpg,c_0_20.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_0_task-534-annotation-314-by-1-tag-deforest-0.png,10038_1
c_1_19.jpg,c_1_20.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_1_task-534-annotation-314-by-1-tag-deforest-0.png,10038_1
c_2_19.jpg,c_2_20.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_2_task-534-annotation-314-by-1-tag-deforest-0.png,10038_1
c_0_20.jpg,c_0_21.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_0_task-535-annotation-315-by-1-tag-deforest-0.png,10038_1
c_1_20.jpg,c_1_21.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_1_task-535-annotation-315-by-1-tag-deforest-0.png,10038_1
c_2_20.jpg,c_2_21.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_2_task-535-annotation-315-by-1-tag-deforest-0.png,10038_1
c_0_21.jpg,c_0_22.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_0_task-536-annotation-316-by-1-tag-deforest-0.png,10038_1
c_1_21.jpg,c_1_22.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_1_task-536-annotation-316-by-1-tag-deforest-0.png,10038_1
c_2_21.jpg,c_2_22.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_2_task-536-annotation-316-by-1-tag-deforest-0.png,10038_1
c_0_22.jpg,c_0_23.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_0_task-537-annotation-317-by-1-tag-deforest-0.png,10038_1
c_1_22.jpg,c_1_23.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_1_task-537-annotation-317-by-1-tag-deforest-0.png,10038_1
c_2_22.jpg,c_2_23.jpg,10038_1\project-32-at-2023-11-13-08-27-1888436d\c_2_task-537-annotation-317-by-1-tag-deforest-0.png,10038_1
c_0_0.jpg,c_0_1.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_0_task-540-annotation-318-by-1-tag-deforest-0.png,10039_0
c_1_0.jpg,c_1_1.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_1_task-540-annotation-318-by-1-tag-deforest-0.png,10039_0
c_2_0.jpg,c_2_1.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_2_task-540-annotation-318-by-1-tag-deforest-0.png,10039_0
c_0_1.jpg,c_0_2.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_0_task-541-annotation-319-by-1-tag-deforest-0.png,10039_0
c_1_1.jpg,c_1_2.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_1_task-541-annotation-319-by-1-tag-deforest-0.png,10039_0
c_2_1.jpg,c_2_2.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_2_task-541-annotation-319-by-1-tag-deforest-0.png,10039_0
c_0_2.jpg,c_0_3.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_0_task-542-annotation-320-by-1-tag-deforest-0.png,10039_0
c_1_2.jpg,c_1_3.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_1_task-542-annotation-320-by-1-tag-deforest-0.png,10039_0
c_2_2.jpg,c_2_3.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_2_task-542-annotation-320-by-1-tag-deforest-0.png,10039_0
c_0_3.jpg,c_0_14.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_0_task-543-annotation-321-by-1-tag-deforest-0.png,10039_0
c_1_3.jpg,c_1_14.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_1_task-543-annotation-321-by-1-tag-deforest-0.png,10039_0
c_2_3.jpg,c_2_14.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_2_task-543-annotation-321-by-1-tag-deforest-0.png,10039_0
c_0_14.jpg,c_0_15.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_0_task-544-annotation-322-by-1-tag-deforest-0.png,10039_0
c_1_14.jpg,c_1_15.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_1_task-544-annotation-322-by-1-tag-deforest-0.png,10039_0
c_2_14.jpg,c_2_15.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_2_task-544-annotation-322-by-1-tag-deforest-0.png,10039_0
c_0_15.jpg,c_0_16.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_0_task-545-annotation-323-by-1-tag-deforest-0.png,10039_0
c_1_15.jpg,c_1_16.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_1_task-545-annotation-323-by-1-tag-deforest-0.png,10039_0
c_2_15.jpg,c_2_16.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_2_task-545-annotation-323-by-1-tag-deforest-0.png,10039_0
c_0_16.jpg,c_0_17.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_0_task-546-annotation-324-by-1-tag-deforest-0.png,10039_0
c_1_16.jpg,c_1_17.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_1_task-546-annotation-324-by-1-tag-deforest-0.png,10039_0
c_2_16.jpg,c_2_17.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_2_task-546-annotation-324-by-1-tag-deforest-0.png,10039_0
c_0_17.jpg,c_0_20.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_0_task-547-annotation-325-by-1-tag-deforest-0.png,10039_0
c_1_17.jpg,c_1_20.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_1_task-547-annotation-325-by-1-tag-deforest-0.png,10039_0
c_2_17.jpg,c_2_20.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_2_task-547-annotation-325-by-1-tag-deforest-0.png,10039_0
c_0_20.jpg,c_0_21.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_0_task-548-annotation-326-by-1-tag-deforest-0.png,10039_0
c_1_20.jpg,c_1_21.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_1_task-548-annotation-326-by-1-tag-deforest-0.png,10039_0
c_2_20.jpg,c_2_21.jpg,10039_0\project-33-at-2023-11-13-08-49-3da7df38\c_2_task-548-annotation-326-by-1-tag-deforest-0.png,10039_0
c_0_0.jpg,c_0_2.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_0_task-549-annotation-327-by-1-tag-deforest-0.png,10044_0
c_1_0.jpg,c_1_2.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_1_task-549-annotation-327-by-1-tag-deforest-0.png,10044_0
c_2_0.jpg,c_2_2.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_2_task-549-annotation-327-by-1-tag-deforest-0.png,10044_0
c_0_2.jpg,c_0_4.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_0_task-551-annotation-328-by-1-tag-deforest-0.png,10044_0
c_1_2.jpg,c_1_4.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_1_task-551-annotation-328-by-1-tag-deforest-0.png,10044_0
c_2_2.jpg,c_2_4.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_2_task-551-annotation-328-by-1-tag-deforest-0.png,10044_0
c_0_4.jpg,c_0_5.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_0_task-552-annotation-329-by-1-tag-deforest-0.png,10044_0
c_1_4.jpg,c_1_5.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_1_task-552-annotation-329-by-1-tag-deforest-0.png,10044_0
c_2_4.jpg,c_2_5.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_2_task-552-annotation-329-by-1-tag-deforest-0.png,10044_0
c_0_5.jpg,c_0_6.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_0_task-553-annotation-330-by-1-tag-deforest-0.png,10044_0
c_1_5.jpg,c_1_6.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_1_task-553-annotation-330-by-1-tag-deforest-0.png,10044_0
c_2_5.jpg,c_2_6.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_2_task-553-annotation-330-by-1-tag-deforest-0.png,10044_0
c_0_6.jpg,c_0_7.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_0_task-554-annotation-331-by-1-tag-deforest-0.png,10044_0
c_1_6.jpg,c_1_7.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_1_task-554-annotation-331-by-1-tag-deforest-0.png,10044_0
c_2_6.jpg,c_2_7.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_2_task-554-annotation-331-by-1-tag-deforest-0.png,10044_0
c_0_7.jpg,c_0_8.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_0_task-555-annotation-332-by-1-tag-deforest-0.png,10044_0
c_1_7.jpg,c_1_8.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_1_task-555-annotation-332-by-1-tag-deforest-0.png,10044_0
c_2_7.jpg,c_2_8.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_2_task-555-annotation-332-by-1-tag-deforest-0.png,10044_0
c_0_8.jpg,c_0_11.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_0_task-558-annotation-333-by-1-tag-deforest-0.png,10044_0
c_1_8.jpg,c_1_11.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_1_task-558-annotation-333-by-1-tag-deforest-0.png,10044_0
c_2_8.jpg,c_2_11.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_2_task-558-annotation-333-by-1-tag-deforest-0.png,10044_0
c_0_11.jpg,c_0_12.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_0_task-559-annotation-334-by-1-tag-deforest-0.png,10044_0
c_1_11.jpg,c_1_12.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_1_task-559-annotation-334-by-1-tag-deforest-0.png,10044_0
c_2_11.jpg,c_2_12.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_2_task-559-annotation-334-by-1-tag-deforest-0.png,10044_0
c_0_12.jpg,c_0_15.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_0_task-560-annotation-335-by-1-tag-deforest-0.png,10044_0
c_1_12.jpg,c_1_15.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_1_task-560-annotation-335-by-1-tag-deforest-0.png,10044_0
c_2_12.jpg,c_2_15.jpg,10044_0\project-34-at-2023-11-13-09-17-1d2c0ab2\c_2_task-560-annotation-335-by-1-tag-deforest-0.png,10044_0
